facility_naics_id,facility_id,naics_code
11793,100000083928,42491
11794,100000084017,42469
11795,100000084525,22132
11796,100000084623,22131
11797,100000084801,42491
11798,100000085187,33636
11799,100000086186,42491
11800,100000086514,311615
11801,100000087121,42491
11802,100000087648,42491
11803,100000087826,22131
11804,100000088843,31161
11805,100000089021,21223
11806,100000089049,21223
11807,100000089067,22131
11808,100000089101,213114
11809,100000089165,21223
11810,100000089218,32592
11811,100000089922,42491
11812,100000090233,325998
11813,100000090233,32532
11814,100000090233,325199
11815,100000091367,42491
11816,100000091795,311119
11817,100000093347,49312
11818,100000094202,32599
11819,100000094603,334413
11820,100000094863,42491
11821,100000095443,311511
11822,100000095568,32532
11823,100000095666,22131
11824,100000096834,32513
11825,100000098912,22131
11826,100000098985,22131
11827,100000099029,22131
11828,100000100044,32513
11829,100000100491,331524
11830,100000100507,311612
11831,100000101294,22131
11832,100000101463,325311
11833,100000103522,42491
11834,100000103728,42291
11835,100000104594,42291
11836,100000106324,22131
11837,100000106397,49319
11838,100000106627,325211
11839,100000106887,22131
11840,100000107172,22131
11841,100000107225,331419
11842,100000107225,22132
11843,100000107225,22131
11844,100000107733,22132
11845,100000107788,22131
11846,100000108527,22132
11847,100000108572,22132
11848,100000108661,22132
11849,100000108714,22131
11850,100000109018,42491
11851,100000109303,31181
11852,100000109321,22131
11853,100000109713,22132
11854,100000109768,22132
11855,100000110024,22131
11856,100000110514,42291
11857,100000110569,49311
11858,100000110845,42291
11859,100000112371,42291
11860,100000112736,42291
11861,100000112825,42491
11862,100000113101,56179
11863,100000113548,22131
11864,100000114618,42291
11865,100000114663,42491
11866,100000114814,326199
11867,100000117296,42269
11868,100000117768,42491
11869,100000118384,22132
11870,100000118455,325998
11871,100000119445,42491
11872,100000120807,42491
11873,100000120825,42291
11874,100000121227,32731
11875,100000121511,42491
11876,100000121717,311615
11877,100000122208,42491
11878,100000122253,42491
11879,100000126918,11115
11880,100000127212,22131
11881,100000127819,32532
11882,100000129185,42469
11883,100000129381,49319
11884,100000130468,32599
11885,100000131252,22131
11886,100000132135,22131
11887,100000133063,42469
11888,100000133483,42469
11889,100000135392,42291
11890,100000135463,42469
11891,100000135551,31199
11892,100000135551,311412
11893,100000135944,325998
11894,100000135962,11199
11895,100000137906,42491
11896,100000138754,311615
11897,100000138905,42469
11898,100000140545,42469
11899,100000141893,22131
11900,100000142188,42491
11901,100000143613,22132
11902,100000145005,325211
11903,100000145023,22131
11904,100000145577,42491
11905,100000145755,42491
11906,100000147236,22131
11907,100000147307,32592
11908,100000148155,22131
11909,100000149564,22131
11910,100000149591,11199
11911,100000150052,42491
11912,100000150356,33131
11913,100000150962,42491
11914,100000151346,22131
11915,100000153175,42491
11916,100000153763,311511
11917,100000154673,31152
11918,100000154762,49312
11919,100000155609,42491
11920,100000155814,42491
11921,100000155912,42491
11922,100000156136,115112
11923,100000156136,115114
11924,100000157643,32552
11925,100000157901,42491
11926,100000157947,42291
11927,100000158241,311612
11928,100000158526,42491
11929,100000158571,49312
11930,100000158704,49312
11931,100000159213,42491
11932,100000159268,32518
11933,100000159393,49312
11934,100000159428,49312
11935,100000159464,49311
11936,100000160755,311211
11937,100000160951,325181
11938,100000160951,22131
11939,100000161273,325199
11940,100000161709,42471
11941,100000163039,221112
11942,100000163903,42291
11943,100000163949,111998
11944,100000164485,42491
11945,100000164494,42491
11946,100000164831,42469
11947,100000164831,42472
11948,100000164948,42491
11949,100000166107,42271
11950,100000166429,42491
11951,100000166447,42491
11952,100000166483,11511
11953,100000166483,42491
11954,100000166651,42491
11955,100000166679,42491
11956,100000166786,312111
11957,100000166795,312111
11958,100000167311,42491
11959,100000167525,11115
11960,100000167543,42491
11961,100000167892,22131
11962,100000168114,42491
11963,100000168383,42491
11964,100000168392,42291
11965,100000168436,42491
11966,100000168524,42491
11967,100000168613,42291
11968,100000168766,44511
11969,100000168793,44424
11970,100000168819,44424
11971,100000168926,42491
11972,100000169168,42459
11973,100000169186,42491
11974,100000169195,311612
11975,100000169284,42291
11976,100000169471,42491
11977,100000169596,31199
11978,100000170058,32551
11979,100000170646,42491
11980,100000170762,42291
11981,100000170842,325193
11982,100000170913,221112
11983,100000171119,42291
11984,100000171208,42491
11985,100000171468,49312
11986,100000171495,42291
11987,100000171556,42491
11988,100000172163,22131
11989,100000172289,56221
11990,100000172421,42491
11991,100000173386,42491
11992,100000173545,31151
11993,100000174189,42491
11994,100000174447,42491
11995,100000174651,22131
11996,100000175302,42459
11997,100000175669,49312
11998,100000176016,339999
11999,100000177364,221112
12000,100000177541,11199
12001,100000178158,42491
12002,100000178185,42471
12003,100000178452,42469
12004,100000178791,49312
12005,100000178844,22131
12006,100000180163,325193
12007,100000180216,42491
12008,100000180476,42291
12009,100000180582,42491
12010,100000180724,44422
12011,100000181135,11291
12012,100000181242,42291
12013,100000181475,311513
12014,100000182223,22131
12015,100000182697,42491
12016,100000184793,325998
12017,100000187736,42491
12018,100000188548,49311
12019,100000188913,31151
12020,100000189422,42491
12021,100000189547,49311
12022,100000189547,32541
12023,100000189636,325211
12024,100000190599,311615
12025,100000191366,11115
12026,100000191605,49312
12027,100000191776,48691
12028,100000191856,334412
12029,100000191883,48699
12030,100000191918,42491
12031,100000191963,48699
12032,100000192123,42491
12033,100000192123,325314
12034,100000193186,311611
12035,100000193284,42491
12036,100000193514,42491
12037,100000194309,49312
12038,100000194933,311513
12039,100000195362,325193
12040,100000195718,22131
12041,100000196012,339113
12042,100000197208,49312
12043,100000197271,42491
12044,100000197299,325193
12045,100000197468,42441
12046,100000197887,42491
12047,100000197896,42469
12048,100000198163,49311
12049,100000198449,42491
12050,100000198485,42491
12051,100000200105,325193
12052,100000200506,221112
12053,100000200882,42469
12054,100000201239,42491
12055,100000201328,42491
12056,100000201603,42491
12057,100000202158,42491
12058,100000202185,49312
12059,100000202602,325193
12060,100000202639,42491
12061,100000203095,42471
12062,100000204058,31135
12063,100000204058,311812
12064,100000204058,31134
12065,100000204307,42491
12066,100000204352,42491
12067,100000204682,42491
12068,100000204726,221112
12069,100000205011,221112
12070,100000205832,42491
12071,100000205976,42491
12072,100000206127,332991
12073,100000206289,42491
12074,100000206298,42491
12075,100000208152,311211
12076,100000208456,42491
12077,100000208599,21223
12078,100000209099,22131
12079,100000209366,42499
12080,100000209366,32511
12081,100000210862,49311
12082,100000210906,42491
12083,100000211077,42491
12084,100000211629,11199
12085,100000211692,42469
12086,100000213912,32532
12087,100000214378,42491
12088,100000214822,11115
12089,100000215643,42491
12090,100000216401,42491
12091,100000216447,42491
12092,100000217295,11115
12093,100000217696,42491
12094,100000218472,325998
12095,100000218472,49311
12096,100000218604,42471
12097,100000219266,42491
12098,100000220922,11115
12099,100000221315,42491
12100,100000221574,11115
12101,100000222797,42491
12102,100000222831,42491
12103,100000222859,42491
12104,100000222948,42491
12105,100000223439,42491
12106,100000223466,42491
12107,100000223554,42491
12108,100000223901,311612
12109,100000223929,42491
12110,100000224143,42491
12111,100000226132,42491
12112,100000226739,32552
12113,100000227211,115112
12114,100000227569,42491
12115,100000227756,42491
12116,100000227845,42491
12117,100000227907,22131
12118,100000230635,311111
12119,100000231064,311111
12120,100000231117,42491
12121,100000231199,42491
12122,100000231386,42491
12123,100000232303,32531
12124,100000232955,54171
12125,100000232964,311612
12126,100000233972,42491
12127,100000234481,49311
12128,100000234579,42471
12129,100000234613,311991
12130,100000235024,311612
12131,100000235578,33639
12132,100000236434,325612
12133,100000236871,42491
12134,100000236951,311412
12135,100000237861,11199
12136,100000237978,42491
12137,100000238405,49312
12138,100000239618,31151
12139,100000240198,42491
12140,100000240679,42491
12141,100000241375,49319
12142,100000241525,42491
12143,100000242748,42471
12144,100000243202,32551
12145,100000243514,42469
12146,100000243765,44424
12147,100000244112,312113
12148,100000244434,32552
12149,100000244997,42491
12150,100000245031,42491
12151,100000245059,42491
12152,100000245656,42491
12153,100000245816,42491
12154,100000246575,311612
12155,100000247093,325613
12156,100000247752,31161
12157,100000247976,42469
12158,100000248181,42491
12159,100000248412,42491
12160,100000248626,42491
12161,100000248635,42491
12162,100000249493,311612
12163,100000249787,42491
12164,100000249796,42491
12165,100000250079,42472
12166,100000250435,32615
12167,100000250471,32531
12168,100000251719,42491
12169,100000251773,42491
12170,100000251853,42471
12171,100000253209,42471
12172,100000254869,49312
12173,100000001721,22132
12174,100000001730,22132
12175,100000003658,311712
12176,100000005255,33661
12177,100000005255,336611
12178,100000008396,33661
12179,100000008396,336611
12180,100000008403,33661
12181,100000008403,336611
12182,100000014325,22132
12183,100000017064,92711
12184,100000020559,32211
12185,100000020791,42469
12186,100000020844,311615
12187,100000020915,311615
12188,100000022067,325211
12189,100000022502,325199
12190,100000022806,22131
12191,100000022815,22131
12192,100000022833,22131
12193,100000022842,22131
12194,100000022851,22131
12195,100000023057,22131
12196,100000023084,22132
12197,100000023253,22131
12198,100000023342,22131
12199,100000025313,22131
12200,100000025331,22131
12201,100000025377,22131
12202,100000025493,22131
12203,100000025509,22131
12204,100000025527,22131
12205,100000025536,22131
12206,100000025634,22131
12207,100000025689,22131
12208,100000025714,22131
12209,100000025849,325212
12210,100000026349,42469
12211,100000027721,22131
12212,100000030959,32599
12213,100000031583,325211
12214,100000031583,325199
12215,100000032305,32211
12216,100000032449,32512
12217,100000032742,22131
12218,100000035696,22131
12219,100000037426,42441
12220,100000038149,32615
12221,100000044301,562219
12222,100000044748,22132
12223,100000045079,22132
12224,100000045104,22131
12225,100000045319,42491
12226,100000045373,32211
12227,100000045444,22131
12228,100000045694,22121
12229,100000046041,325211
12230,100000046372,45439
12231,100000046425,42291
12232,100000048227,42291
12233,100000049486,32615
12234,100000049814,22132
12235,100000049878,22132
12236,100000050437,22132
12237,100000050614,22132
12238,100000051793,21113
12239,100000052024,311615
12240,100000052818,311615
12241,100000053354,22132
12242,100000053498,22132
12243,100000054442,311615
12244,100000054521,311615
12245,100000060195,22121
12246,100000062923,311615
12247,100000065305,42471
12248,100000067964,325311
12249,100000068954,325312
12250,100000073975,211112
12251,100000074028,42469
12252,100000077285,22132
12253,100000077329,22132
12254,100000077356,22131
12255,100000077409,22131
12256,100000077631,211112
12257,100000082894,22131
12258,100000084507,311991
12259,100000085819,49319
12260,100000086783,325998
12261,100000086783,42469
12262,100000086989,32411
12263,100000086989,32511
12264,100000087942,32512
12265,100000088503,311615
12266,100000088638,311991
12267,100000094346,31161
12268,100000094989,22131
12269,100000094998,22131
12270,100000095185,31171
12271,100000096683,325211
12272,100000096683,325199
12273,100000098351,336415
12274,100000101221,49312
12275,100000101748,22131
12276,100000101819,32513
12277,100000103416,32211
12278,100000103853,42491
12279,100000104308,211112
12280,100000104825,337211
12281,100000104987,311615
12282,100000106645,32615
12283,100000107369,22131
12284,100000108144,324199
12285,100000109553,311615
12286,100000109722,311615
12287,100000109919,32615
12288,100000111693,32615
12289,100000112157,32615
12290,100000112273,32513
12291,100000115154,22132
12292,100000117018,32599
12293,100000117287,111998
12294,100000117429,31199
12295,100000117465,325199
12296,100000118482,22132
12297,100000119098,111998
12298,100000120013,325998
12299,100000120013,325199
12300,100000121619,32615
12301,100000121708,22131
12302,100000121762,22131
12303,100000121799,311615
12304,100000121833,22131
12305,100000122048,311615
12306,100000123662,22131
12307,100000124689,32518
12308,100000124689,325312
12309,100000124689,325311
12310,100000124732,32519
12311,100000125161,49312
12312,100000127686,42471
12313,100000132206,32518
12314,100000132206,32519
12315,100000132992,327111
12316,100000136186,22111
12317,100000137103,211112
12318,100000137933,325311
12319,100000138013,311615
12320,100000138291,325199
12321,100000141349,32411
12322,100000141517,562211
12323,100000142516,22131
12324,100000142801,211111
12325,100000142856,32614
12326,100000144391,32512
12327,100000144818,311615
12328,100000145997,22132
12329,100000145997,22131
12330,100000150908,22131
12331,100000152899,22131
12332,100000153594,22131
12333,100000154012,22132
12334,100000154021,22132
12335,100000154147,22131
12336,100000154432,22131
12337,100000154628,22131
12338,100000156733,42469
12339,100000158385,31161
12340,100000159357,311615
12341,100000160522,22131
12342,100000160684,22131
12343,100000160693,22131
12344,100000160728,22131
12345,100000160746,22131
12346,100000160808,22131
12347,100000162478,22131
12348,100000162959,22132
12349,100000162977,22131
12350,100000164387,49319
12351,100000164387,324199
12352,100000164467,22131
12353,100000164591,49319
12354,100000164788,22131
12355,100000165055,22131
12356,100000165885,42491
12357,100000166027,42471
12358,100000166036,42471
12359,100000169426,31171
12360,100000170101,32411
12361,100000170147,42471
12362,100000170708,42469
12363,100000170708,32518
12364,100000171565,211112
12365,100000172323,32512
12366,100000173475,32532
12367,100000173554,22131
12368,100000173563,22131
12369,100000173849,42291
12370,100000174474,32532
12371,100000175357,22132
12372,100000176472,22131
12373,100000178345,22131
12374,100000178372,22131
12375,100000178381,22131
12376,100000178443,211112
12377,100000181215,22132
12378,100000181233,42469
12379,100000181741,221112
12380,100000182866,311615
12381,100000183133,42469
12382,100000184445,32615
12383,100000184775,22131
12384,100000185569,22131
12385,100000186032,311991
12386,100000188986,32615
12387,100000190394,32615
12388,100000190713,32512
12389,100000191525,42441
12390,100000193587,49312
12391,100000194746,22131
12392,100000194755,22131
12393,100000195433,22111
12394,100000195674,211112
12395,100000195683,22132
12396,100000195692,22131
12397,100000195709,22132
12398,100000196995,42469
12399,100000199304,311615
12400,100000199698,42491
12401,100000201177,213112
12402,100000202835,211112
12403,100000203326,311615
12404,100000204584,42421
12405,100000208544,32411
12406,100000208982,42441
12407,100000208982,49312
12408,100000210648,32552
12409,100000212557,49312
12410,100000213672,22131
12411,100000214458,22131
12412,100000214895,22132
12413,100000215091,49312
12414,100000215411,42441
12415,100000215457,321219
12416,100000215527,311615
12417,100000215616,42471
12418,100000215992,32615
12419,100000216438,211112
12420,100000218043,42469
12421,100000218301,211112
12422,100000218793,311412
12423,100000218908,325998
12424,100000219122,334413
12425,100000220012,325211
12426,100000220628,211111
12427,100000221093,33636
12428,100000221556,211112
12429,100000224358,211112
12430,100000224367,211112
12431,100000225357,325199
12432,100000225464,211112
12433,100000229424,22111
12434,100000229816,311511
12435,100000231634,21113
12436,100000232198,32532
12437,100000232688,22131
12438,100000232697,22131
12439,100000234105,21113
12440,100000235765,42471
12441,100000237923,311999
12442,100000238021,42441
12443,100000242702,22131
12444,100000243523,22131
12445,100000244096,32512
12446,100000247191,32615
12447,100000247333,31161
12448,100000254431,49312
12449,100000255626,22111
12450,100000009858,11199
12451,100000013941,11199
12452,100000014646,22131
12453,100000014717,22131
12454,100000022478,22132
12455,100000023486,22111
12456,100000023486,221112
12457,100000029435,115112
12458,100000029471,115112
12459,100000029587,115112
12460,100000030325,115112
12461,100000030628,22131
12462,100000031173,115112
12463,100000031681,11199
12464,100000032252,115112
12465,100000032252,454312
12466,100000036329,325311
12467,100000036739,49313
12468,100000036766,115112
12469,100000036819,115112
12470,100000037024,115112
12471,100000037854,49313
12472,100000037916,11199
12473,100000038773,32532
12474,100000040804,21113
12475,100000040984,48691
12476,100000040984,42471
12477,100000041466,211112
12478,100000047745,22131
12479,100000048806,22132
12480,100000055076,22131
12481,100000060186,42291
12482,100000060587,42491
12483,100000061568,45439
12484,100000061997,42491
12485,100000062512,42491
12486,100000067624,22131
12487,100000067893,42291
12488,100000067946,42291
12489,100000067991,42291
12490,100000068142,42491
12491,100000068311,42491
12492,100000068758,42491
12493,100000068801,42291
12494,100000068927,42291
12495,100000069007,42291
12496,100000069123,42491
12497,100000070095,42291
12498,100000070148,42291
12499,100000070228,42491
12500,100000070273,42291
12501,100000070362,42491
12502,100000070549,42491
12503,100000071806,42491
12504,100000074545,11199
12505,100000075081,42491
12506,100000075125,42491
12507,100000075223,42491
12508,100000075385,42491
12509,100000078435,42469
12510,100000082297,22131
12511,100000082545,22131
12512,100000084838,42469
12513,100000085418,32411
12514,100000085551,11199
12515,100000086257,42291
12516,100000087167,11199
12517,100000087201,11199
12518,100000087602,42291
12519,100000089398,42491
12520,100000090625,42491
12521,100000090803,42491
12522,100000090876,42291
12523,100000091786,42269
12524,100000093533,32411
12525,100000095648,21113
12526,100000098887,48621
12527,100000099065,11199
12528,100000102195,325211
12529,100000102195,325199
12530,100000109642,321219
12531,100000114084,11199
12532,100000116581,32411
12533,100000117857,33141
12534,100000118927,42291
12535,100000119025,42291
12536,100000119052,42291
12537,100000119105,42291
12538,100000119141,42291
12539,100000119427,42291
12540,100000119597,42291
12541,100000119631,42291
12542,100000120576,42291
12543,100000120629,42291
12544,100000120941,42291
12545,100000120996,42291
12546,100000121021,42291
12547,100000121101,42291
12548,100000121147,11199
12549,100000121263,22132
12550,100000122084,42291
12551,100000122155,42291
12552,100000122182,42291
12553,100000122734,42291
12554,100000124974,311511
12555,100000124974,31152
12556,100000127908,22131
12557,100000143285,32411
12558,100000144355,32512
12559,100000150301,22131
12560,100000150542,115112
12561,100000152531,115112
12562,100000154717,42291
12563,100000156617,22131
12564,100000157652,45439
12565,100000157661,45439
12566,100000158278,49313
12567,100000159954,42291
12568,100000161175,49313
12569,100000166205,115112
12570,100000167062,42251
12571,100000167071,42251
12572,100000167099,42251
12573,100000167106,42491
12574,100000171805,42491
12575,100000172252,33141
12576,100000172724,211112
12577,100000173448,454312
12578,100000174679,42491
12579,100000175035,115112
12580,100000183286,42291
12581,100000183491,42491
12582,100000183605,42491
12583,100000187371,48621
12584,100000187923,11199
12585,100000189486,42441
12586,100000192203,21113
12587,100000193202,42469
12588,100000194791,211112
12589,100000197093,42471
12590,100000199206,32512
12591,100000200114,42471
12592,100000204049,21113
12593,100000204487,221112
12594,100000207876,42491
12595,100000209277,221118
12596,100000215858,42471
12597,100000223117,42471
12598,100000224321,42471
12599,100000225348,325412
12600,100000226203,42491
12601,100000226212,42491
12602,100000231983,21111
12603,100000232296,42471
12604,100000236835,32512
12605,100000238423,482112
12606,100000241712,42472
12607,100000245861,325314
12608,100000000429,311612
12609,100000000697,92219
12610,100000000731,42271
12611,100000002659,42181
12612,100000003836,22131
12613,100000004719,22132
12614,100000005745,22131
12615,100000006478,22132
12616,100000006619,22132
12617,100000006959,22132
12618,100000007093,22131
12619,100000007128,22131
12620,100000007244,22132
12621,100000007342,22131
12622,100000007823,22131
12623,100000008528,32518
12624,100000010374,49312
12625,100000011569,49312
12626,100000012354,22131
12627,100000012693,22132
12628,100000014067,22132
12629,100000014414,22131
12630,100000014548,22132
12631,100000014799,311511
12632,100000014799,31152
12633,100000014815,22131
12634,100000014851,22132
12635,100000014904,22131
12636,100000014959,311991
12637,100000015155,311919
12638,100000015315,32512
12639,100000016332,22132
12640,100000016396,22132
12641,100000016662,22131
12642,100000017046,22132
12643,100000017368,332999
12644,100000018063,311615
12645,100000018713,22132
12646,100000018955,332321
12647,100000020087,325314
12648,100000020906,42469
12649,100000021004,42269
12650,100000022058,311211
12651,100000022619,311611
12652,100000022977,325211
12653,100000023912,22131
12654,100000024056,22131
12655,100000024207,22132
12656,100000024902,311612
12657,100000026848,22131
12658,100000026982,42291
12659,100000027259,325314
12660,100000027428,311511
12661,100000027437,42469
12662,100000027516,42291
12663,100000027552,42491
12664,100000027945,42491
12665,100000028178,32619
12666,100000028329,42491
12667,100000028338,42291
12668,100000030584,325199
12669,100000030673,22131
12670,100000031486,22131
12671,100000032234,22132
12672,100000033643,322121
12673,100000033741,325199
12674,100000033741,325211
12675,100000035302,311615
12676,100000035428,32619
12677,100000035669,311615
12678,100000035687,22132
12679,100000036007,22131
12680,100000036793,325411
12681,100000037532,32615
12682,100000038372,42469
12683,100000038381,42469
12684,100000039184,325613
12685,100000041858,325414
12686,100000041901,22131
12687,100000042027,22131
12688,100000042385,42491
12689,100000043188,311612
12690,100000043366,327211
12691,100000043856,562219
12692,100000044515,325211
12693,100000044515,325998
12694,100000044784,32615
12695,100000045015,22131
12696,100000045042,325199
12697,100000045701,32615
12698,100000046657,325199
12699,100000047629,22132
12700,100000047987,22131
12701,100000048003,22131
12702,100000048049,22132
12703,100000048067,22131
12704,100000048325,32614
12705,100000048682,31212
12706,100000048842,22132
12707,100000049315,311612
12708,100000049342,42269
12709,100000049495,32615
12710,100000050106,56191
12711,100000051132,31183
12712,100000051445,311991
12713,100000051935,311615
12714,100000052257,311615
12715,100000052462,311615
12716,100000052649,32615
12717,100000052685,311615
12718,100000053149,49312
12719,100000053274,325188
12720,100000053871,49312
12721,100000054638,32614
12722,100000055334,31511
12723,100000056306,311813
12724,100000056716,311615
12725,100000058475,22131
12726,100000058929,22131
12727,100000058965,22132
12728,100000059278,32532
12729,100000059456,22131
12730,100000059991,562211
12731,100000061185,221113
12732,100000062451,22131
12733,100000062601,22131
12734,100000063049,311615
12735,100000063968,22132
12736,100000064388,22131
12737,100000064681,325211
12738,100000064949,42469
12739,100000065216,32615
12740,100000066929,311422
12741,100000067321,22132
12742,100000067367,22132
12743,100000067394,22131
12744,100000070889,22131
12745,100000071833,22131
12746,100000072084,22131
12747,100000072137,22132
12748,100000072164,22132
12749,100000072173,22132
12750,100000073485,32562
12751,100000073485,49311
12752,100000073537,32211
12753,100000073555,22132
12754,100000073813,22132
12755,100000074242,22131
12756,100000074313,22131
12757,100000074377,332116
12758,100000074377,331221
12759,100000074778,311119
12760,100000074867,22131
12761,100000075214,311615
12762,100000076026,325199
12763,100000076026,325211
12764,100000076838,325211
12765,100000077463,311615
12766,100000077686,22131
12767,100000077891,22131
12768,100000078382,212399
12769,100000081591,311812
12770,100000082368,22132
12771,100000082965,22131
12772,100000084785,32615
12773,100000085089,32541
12774,100000085347,325998
12775,100000085533,49319
12776,100000086729,42291
12777,100000086792,339999
12778,100000087087,22132
12779,100000087265,325199
12780,100000087595,33591
12781,100000088978,32615
12782,100000091562,31151
12783,100000091562,31152
12784,100000093301,32519
12785,100000093524,32518
12786,100000093551,32518
12787,100000093551,32531
12788,100000093597,22131
12789,100000093695,325998
12790,100000094532,22131
12791,100000094783,311615
12792,100000094792,333924
12793,100000095791,325199
12794,100000095791,325211
12795,100000095899,22131
12796,100000095899,322121
12797,100000096282,22131
12798,100000096291,22132
12799,100000099145,22131
12800,100000099494,22131
12801,100000099546,22131
12802,100000100133,22132
12803,100000100366,22132
12804,100000100614,49312
12805,100000100703,22131
12806,100000100865,22131
12807,100000100927,22132
12808,100000101301,32615
12809,100000101338,32615
12810,100000101604,22132
12811,100000101695,22131
12812,100000101953,325613
12813,100000102097,331315
12814,100000102097,332999
12815,100000102658,49312
12816,100000102729,31111
12817,100000102747,32721
12818,100000104095,22131
12819,100000104184,22131
12820,100000104424,22131
12821,100000104932,311999
12822,100000104978,32615
12823,100000105012,325211
12824,100000105192,22132
12825,100000105496,22131
12826,100000106235,325194
12827,100000106583,42441
12828,100000106707,42441
12829,100000109116,31151
12830,100000109688,311615
12831,100000109937,325199
12832,100000110168,22131
12833,100000110435,22132
12834,100000110499,49312
12835,100000110765,325314
12836,100000112763,31152
12837,100000112763,49312
12838,100000112816,31152
12839,100000113254,92811
12840,100000114253,325211
12841,100000114397,325199
12842,100000114501,22132
12843,100000115813,22132
12844,100000116509,325311
12845,100000117633,49312
12846,100000117795,22131
12847,100000117875,325181
12848,100000119454,22132
12849,100000119819,22132
12850,100000120834,311615
12851,100000121254,32512
12852,100000121557,22131
12853,100000121593,49311
12854,100000121655,22131
12855,100000123092,22132
12856,100000123172,22131
12857,100000124448,32532
12858,100000124778,22131
12859,100000125544,32211
12860,100000126552,115112
12861,100000126954,311411
12862,100000127542,311615
12863,100000128104,22131
12864,100000128612,22131
12865,100000128961,22111
12866,100000129014,22132
12867,100000130271,11232
12868,100000130501,311615
12869,100000130707,311615
12870,100000130841,22132
12871,100000130958,22131
12872,100000130994,325211
12873,100000131172,32615
12874,100000131216,325611
12875,100000132055,42271
12876,100000132073,325211
12877,100000132242,311511
12878,100000132634,32211
12879,100000133973,32629
12880,100000135025,32615
12881,100000136667,42491
12882,100000137283,11239
12883,100000137568,42469
12884,100000138718,22132
12885,100000138861,42441
12886,100000139842,325199
12887,100000139913,311615
12888,100000141697,22132
12889,100000142197,31511
12890,100000143392,325211
12891,100000145014,49312
12892,100000146433,22131
12893,100000146647,325314
12894,100000148887,22132
12895,100000149341,22131
12896,100000150882,311211
12897,100000152176,22132
12898,100000152434,311412
12899,100000153629,22132
12900,100000154307,22131
12901,100000155486,49312
12902,100000156458,22132
12903,100000156984,32211
12904,100000157803,22132
12905,100000157849,22131
12906,100000158731,22132
12907,100000159516,49312
12908,100000159525,49312
12909,100000162753,327212
12910,100000163173,42491
12911,100000163208,325314
12912,100000163217,42491
12913,100000163262,22132
12914,100000164582,49319
12915,100000165652,42471
12916,100000166562,22132
12917,100000166571,22131
12918,100000166768,42471
12919,100000166839,31212
12920,100000167035,22131
12921,100000167204,325211
12922,100000167482,42491
12923,100000167491,42291
12924,100000167507,42491
12925,100000167838,333515
12926,100000167838,332212
12927,100000168212,22131
12928,100000168221,22132
12929,100000168427,333618
12930,100000170959,311615
12931,100000170968,311615
12932,100000173625,32615
12933,100000173689,32615
12934,100000173698,32615
12935,100000173821,32614
12936,100000173876,482111
12937,100000173876,42471
12938,100000173894,42471
12939,100000173929,311991
12940,100000175071,32552
12941,100000175071,325211
12942,100000176123,221112
12943,100000176962,22132
12944,100000177186,42469
12945,100000177667,49312
12946,100000177961,42441
12947,100000178559,221112
12948,100000178586,48821
12949,100000178675,49312
12950,100000180029,49311
12951,100000180788,334413
12952,100000181929,221112
12953,100000182367,42469
12954,100000183222,49312
12955,100000183927,42471
12956,100000184098,312111
12957,100000185818,221112
12958,100000185989,42469
12959,100000186871,311615
12960,100000187512,32614
12961,100000188254,32615
12962,100000188254,326199
12963,100000188771,311615
12964,100000189182,42471
12965,100000190287,32615
12966,100000192089,32614
12967,100000192294,31199
12968,100000192659,42469
12969,100000193462,22131
12970,100000193612,22131
12971,100000193701,311615
12972,100000193792,22131
12973,100000193809,22131
12974,100000194498,22131
12975,100000194513,311813
12976,100000194639,42469
12977,100000194915,42469
12978,100000195326,49312
12979,100000195424,311615
12980,100000195594,49312
12981,100000195807,311612
12982,100000195843,326299
12983,100000196129,49312
12984,100000196682,42471
12985,100000197155,42469
12986,100000197351,311991
12987,100000198172,22131
12988,100000198207,42469
12989,100000199144,325998
12990,100000199439,311991
12991,100000199858,32614
12992,100000201015,42469
12993,100000201168,49312
12994,100000201417,32551
12995,100000203362,339999
12996,100000203503,22132
12997,100000203638,42471
12998,100000204904,22131
12999,100000205967,42471
13000,100000206895,32532
13001,100000207867,32552
13002,100000207992,42469
13003,100000208928,49312
13004,100000209534,56191
13005,100000209534,49311
13006,100000210737,49312
13007,100000213093,311615
13008,100000213529,42471
13009,100000213761,42471
13010,100000214234,42471
13011,100000215787,49312
13012,100000215812,48821
13013,100000216241,42471
13014,100000217053,325314
13015,100000217534,49319
13016,100000221271,49319
13017,100000222065,49319
13018,100000222742,49319
13019,100000222966,32519
13020,100000223484,49312
13021,100000225268,42471
13022,100000227337,32551
13023,100000228336,31171
13024,100000229353,22131
13025,100000229647,32519
13026,100000230813,49312
13027,100000231778,42469
13028,100000231938,326199
13029,100000231974,325613
13030,100000232027,42471
13031,100000232143,42491
13032,100000232599,49312
13033,100000232768,22132
13034,100000232982,49312
13035,100000233035,42471
13036,100000233339,32613
13037,100000234034,311615
13038,100000234365,49312
13039,100000234506,48821
13040,100000235587,48423
13041,100000236023,92411
13042,100000237219,42471
13043,100000239636,32551
13044,100000240973,49319
13045,100000241464,42469
13046,100000241623,32521
13047,100000241981,32614
13048,100000242123,49319
13049,100000242739,42472
13050,100000243168,42471
13051,100000244737,49319
13052,100000244746,49319
13053,100000245022,32613
13054,100000245521,33999
13055,100000246469,325998
13056,100000246897,325412
13057,100000247823,49312
13058,100000249894,327212
13059,100000250818,42442
13060,100000252576,32615
13061,100000255608,22121
13062,100000255788,49319
13063,100000002481,42491
