EPA Facility ID,State,Report Received Date,Report Created Date
100000124527,MI,3/1/2021,11/26/2024
100000124867,MI,9/1/2024,11/26/2024
100000125198,MI,4/1/2020,11/26/2024
100000125367,MI,7/1/2024,11/26/2024
100000125768,MI,7/1/2024,11/26/2024
100000125982,MI,6/1/1999,11/26/2024
100000126071,MI,8/1/2007,11/26/2024
100000126295,MI,6/1/2004,11/26/2024
100000126311,MI,6/1/1999,11/26/2024
100000127301,MI,4/1/2020,11/26/2024
100000127926,MI,6/1/1999,11/26/2024
100000128435,MI,6/1/1999,11/26/2024
100000128729,MI,3/1/2024,11/26/2024
100000129103,MI,6/1/1999,11/26/2024
100000130011,MI,6/1/1999,11/26/2024
100000130565,MI,11/1/2005,11/26/2024
100000130583,MI,6/1/2009,11/26/2024
100000131751,MI,9/1/2006,11/26/2024
100000133679,MI,3/1/2017,11/26/2024
100000134213,MI,9/1/2006,11/26/2024
100000134339,MI,6/1/2009,11/26/2024
100000134507,MI,6/1/2004,11/26/2024
100000135258,MI,12/1/2020,11/26/2024
100000135374,MI,8/1/2005,11/26/2024
100000135953,MI,2/1/2022,11/26/2024
100000138736,MI,9/1/2024,11/26/2024
100000139147,MI,6/1/1999,11/26/2024
100000139343,MI,9/1/2006,11/26/2024
100000139496,MI,9/1/2006,11/26/2024
100000140885,MI,3/1/2024,11/26/2024
100000140983,MI,6/1/1999,11/26/2024
100000141223,MI,3/1/2020,11/26/2024
100000141232,MI,6/1/2016,11/26/2024
100000141857,MI,1/1/2020,11/26/2024
100000142348,MI,6/1/1999,11/26/2024
100000142776,MI,6/1/2009,11/26/2024
100000144453,MI,2/1/2021,11/26/2024
100000144765,MI,6/1/2024,11/26/2024
100000145354,MI,3/1/2024,11/26/2024
100000145381,MI,6/1/1999,11/26/2024
100000145452,MI,6/1/2004,11/26/2024
100000145728,MI,1/1/2024,11/26/2024
100000145791,MI,1/1/2023,11/26/2024
100000145899,MI,10/1/2022,11/26/2024
100000146488,MI,1/1/2020,11/26/2024
100000146585,MI,8/1/1999,11/26/2024
100000146754,MI,11/1/2010,11/26/2024
100000146898,MI,11/1/2010,11/26/2024
100000147502,MI,6/1/2024,11/26/2024
100000149387,MI,6/1/1999,11/26/2024
100000149957,MI,6/1/2022,11/26/2024
100000150249,MI,9/1/2001,11/26/2024
100000150551,MI,7/1/2009,11/26/2024
100000151943,MI,11/1/2011,11/26/2024
100000152844,MI,2/1/2010,11/26/2024
100000152853,MI,9/1/2004,11/26/2024
100000153344,MI,1/1/2024,11/26/2024
100000153727,MI,10/1/2004,11/26/2024
100000153861,MI,7/1/2014,11/26/2024
100000155351,MI,4/1/2022,11/26/2024
100000156314,MI,9/1/2022,11/26/2024
100000157689,MI,6/1/2009,11/26/2024
100000158447,MI,8/1/1999,11/26/2024
100000158615,MI,8/1/2004,11/26/2024
100000159008,MI,7/1/2024,11/26/2024
100000159026,MI,6/1/2009,11/26/2024
100000159295,MI,7/1/1999,11/26/2024
100000160791,MI,5/1/2021,11/26/2024
100000161148,MI,9/1/2021,11/26/2024
100000161399,MI,9/1/1999,11/26/2024
100000162334,MI,9/1/1999,11/26/2024
100000162511,MI,7/1/2024,11/26/2024
100000165536,MI,2/1/2024,11/26/2024
100000166624,MI,1/1/2000,11/26/2024
100000168873,MI,2/1/2023,11/26/2024
100000168882,MI,4/1/2000,11/26/2024
100000169818,MI,5/1/2000,11/26/2024
100000169881,MI,1/1/2023,11/26/2024
100000170986,MI,2/1/2021,11/26/2024
100000171002,MI,7/1/2024,11/26/2024
100000171397,MI,4/1/2021,11/26/2024
100000173377,MI,6/1/2024,11/26/2024
100000174786,MI,3/1/2011,11/26/2024
100000175918,MI,12/1/2005,11/26/2024
100000176668,MI,9/1/2001,11/26/2024
100000177587,MI,2/1/2008,11/26/2024
100000179264,MI,2/1/2010,11/26/2024
100000179399,MI,6/1/2007,11/26/2024
100000180591,MI,11/1/2018,11/26/2024
100000180813,MI,5/1/2024,11/26/2024
100000181689,MI,7/1/2023,11/26/2024
100000183366,MI,3/1/2021,11/26/2024
100000184418,MI,1/1/2023,11/26/2024
100000184542,MI,11/1/2008,11/26/2024
100000184962,MI,10/1/2018,11/26/2024
100000185088,MI,3/1/2009,11/26/2024
100000187077,MI,4/1/2024,11/26/2024
100000188539,MI,7/1/2024,11/26/2024
100000188753,MI,1/1/2024,11/26/2024
100000189271,MI,4/1/2021,11/26/2024
100000189805,MI,11/1/2021,11/26/2024
100000189823,MI,12/1/2014,11/26/2024
100000190385,MI,4/1/2005,11/26/2024
100000191053,MI,8/1/2023,11/26/2024
100000194032,MI,12/1/2020,11/26/2024
100000194247,MI,8/1/2020,11/26/2024
100000195255,MI,11/1/2020,11/26/2024
100000195656,MI,12/1/2023,11/26/2024
100000196691,MI,11/1/2014,11/26/2024
100000196799,MI,5/1/2022,11/26/2024
100000196842,MI,9/1/2021,11/26/2024
100000196851,MI,9/1/2011,11/26/2024
100000196879,MI,9/1/2016,11/26/2024
100000196897,MI,8/1/2024,11/26/2024
100000197949,MI,2/1/2022,11/26/2024
100000198029,MI,1/1/2017,11/26/2024
100000198582,MI,11/1/2024,11/26/2024
100000199377,MI,8/1/2021,11/26/2024
100000200392,MI,5/1/2022,11/26/2024
100000200631,MI,11/1/2021,11/26/2024
100000202201,MI,7/1/2020,11/26/2024
100000203219,MI,7/1/2008,11/26/2024
100000204897,MI,1/1/2014,11/26/2024
100000206029,MI,7/1/2024,11/26/2024
100000206163,MI,3/1/2014,11/26/2024
100000206172,MI,3/1/2014,11/26/2024
100000207046,MI,11/1/2023,11/26/2024
100000207064,MI,9/1/2020,11/26/2024
100000208143,MI,8/1/2024,11/26/2024
100000209348,MI,11/1/2021,11/26/2024
100000210069,MI,8/1/2020,11/26/2024
100000210372,MI,8/1/2020,11/26/2024
100000210407,MI,9/1/2020,11/26/2024
100000212183,MI,11/1/2015,11/26/2024
100000212619,MI,11/1/2019,11/26/2024
100000212753,MI,10/1/2010,11/26/2024
100000212842,MI,12/1/2020,11/26/2024
100000213538,MI,7/1/2024,11/26/2024
100000213798,MI,8/1/2023,11/26/2024
100000214369,MI,12/1/2022,11/26/2024
100000214412,MI,5/1/2021,11/26/2024
100000214966,MI,6/1/2011,11/26/2024
100000215304,MI,3/1/2023,11/26/2024
100000215518,MI,9/1/2011,11/26/2024
100000216054,MI,10/1/2023,11/26/2024
100000216688,MI,6/1/2023,11/26/2024
100000217286,MI,12/1/2023,11/26/2024
100000218329,MI,8/1/2022,11/26/2024
100000219033,MI,10/1/2023,11/26/2024
100000219248,MI,11/1/2020,11/26/2024
100000220432,MI,4/1/2018,11/26/2024
100000221128,MI,3/1/2023,11/26/2024
100000221725,MI,7/1/2019,11/26/2024
100000221869,MI,3/1/2023,11/26/2024
100000222298,MI,1/1/2014,11/26/2024
100000222341,MI,8/1/2013,11/26/2024
100000222528,MI,8/1/2023,11/26/2024
100000224919,MI,3/1/2024,11/26/2024
100000225231,MI,2/1/2024,11/26/2024
100000225259,MI,9/1/2020,11/26/2024
100000225945,MI,10/1/2020,11/26/2024
100000226855,MI,8/1/2024,11/26/2024
100000227042,MI,4/1/2021,11/26/2024
100000227836,MI,12/1/2014,11/26/2024
100000229282,MI,4/1/2020,11/26/2024
100000229709,MI,6/1/2020,11/26/2024
100000230804,MI,2/1/2022,11/26/2024
100000234757,MI,12/1/2022,11/26/2024
100000235079,MI,5/1/2023,11/26/2024
100000235916,MI,6/1/2022,11/26/2024
100000236032,MI,8/1/2017,11/26/2024
100000236041,MI,8/1/2022,11/26/2024
100000236247,MI,4/1/2020,11/26/2024
100000236489,MI,8/1/2022,11/26/2024
100000236568,MI,1/1/2023,11/26/2024
100000238888,MI,6/1/2023,11/26/2024
100000238995,MI,8/1/2023,11/26/2024
100000239093,MI,4/1/2019,11/26/2024
100000239789,MI,10/1/2024,11/26/2024
100000240161,MI,12/1/2023,11/26/2024
100000241384,MI,10/1/2020,11/26/2024
100000241393,MI,12/1/2022,11/26/2024
100000241552,MI,9/1/2022,11/26/2024
100000241838,MI,4/1/2024,11/26/2024
100000244005,MI,4/1/2020,11/26/2024
100000245371,MI,11/1/2020,11/26/2024
100000245558,MI,11/1/2021,11/26/2024
100000246637,MI,4/1/2021,11/26/2024
100000246968,MI,7/1/2021,11/26/2024
100000247645,MI,10/1/2021,11/26/2024
100000247958,MI,1/1/2022,11/26/2024
100000248243,MI,5/1/2023,11/26/2024
100000248911,MI,7/1/2022,11/26/2024
100000248939,MI,10/1/2022,11/26/2024
100000249536,MI,7/1/2023,11/26/2024
100000249545,MI,7/1/2023,11/26/2024
100000249554,MI,7/1/2023,11/26/2024
100000249563,MI,7/1/2023,11/26/2024
100000249634,MI,7/1/2023,11/26/2024
100000250505,MI,5/1/2023,11/26/2024
100000250747,MI,11/1/2024,11/26/2024
100000250765,MI,11/1/2024,11/26/2024
100000250783,MI,11/1/2024,11/26/2024
100000250792,MI,11/1/2024,11/26/2024
100000250809,MI,6/1/2023,11/26/2024
100000251194,MI,6/1/2023,11/26/2024
100000251336,MI,6/1/2023,11/26/2024
100000252077,MI,10/1/2023,11/26/2024
100000000198,MN,10/1/2004,11/28/2024
100000000205,MN,12/1/2022,11/28/2024
100000000223,MN,4/1/2019,11/28/2024
100000000287,MN,4/1/2021,11/28/2024
100000000330,MN,5/1/2024,11/28/2024
100000000367,MN,9/1/2015,11/28/2024
100000000438,MN,3/1/1999,11/28/2024
100000000535,MN,4/1/2021,11/28/2024
100000000580,MN,11/1/2020,11/28/2024
100000000615,MN,1/1/2020,11/28/2024
100000000642,MN,3/1/1999,11/28/2024
100000000704,MN,4/1/2024,11/28/2024
100000000713,MN,3/1/1999,11/28/2024
100000000928,MN,10/1/2020,11/28/2024
100000000937,MN,7/1/2024,11/28/2024
100000000955,MN,4/1/2019,11/28/2024
100000001188,MN,9/1/2021,11/28/2024
100000001286,MN,3/1/1999,11/28/2024
100000001339,MN,6/1/2004,11/28/2024
100000001348,MN,7/1/2019,11/28/2024
100000001357,MN,3/1/1999,11/28/2024
100000001534,MN,8/1/2004,11/28/2024
100000001543,MN,3/1/1999,11/28/2024
100000001561,MN,3/1/1999,11/28/2024
100000001570,MN,6/1/2019,11/28/2024
100000001589,MN,3/1/1999,11/28/2024
100000001598,MN,6/1/2004,11/28/2024
100000001605,MN,10/1/2024,11/28/2024
100000001758,MN,3/1/2024,11/28/2024
100000001785,MN,11/1/2020,11/28/2024
100000001883,MN,12/1/2022,11/28/2024
100000001918,MN,12/1/2022,11/28/2024
100000001945,MN,6/1/2024,11/28/2024
100000001954,MN,4/1/2019,11/28/2024
100000002025,MN,6/1/2021,11/28/2024
100000002061,MN,3/1/2024,11/28/2024
100000002132,MN,7/1/2024,11/28/2024
100000002187,MN,9/1/2017,11/28/2024
100000002221,MN,3/1/2024,11/28/2024
100000002301,MN,4/1/1999,11/28/2024
100000002356,MN,9/1/2019,11/28/2024
100000002463,MN,8/1/2024,11/28/2024
100000002702,MN,2/1/2021,11/28/2024
100000002711,MN,10/1/2020,11/28/2024
100000002828,MN,4/1/1999,11/28/2024
100000003122,MN,5/1/1999,11/28/2024
100000003275,MN,8/1/2009,11/28/2024
100000003382,MN,6/1/2004,11/28/2024
100000003756,MN,11/1/2023,11/28/2024
100000003774,MN,12/1/2010,11/28/2024
100000003925,MN,4/1/1999,11/28/2024
100000003943,MN,4/1/1999,11/28/2024
100000004014,MN,4/1/1999,11/28/2024
100000004078,MN,5/1/2020,11/28/2024
100000004292,MN,4/1/2019,11/28/2024
100000004372,MN,4/1/1999,11/28/2024
100000004407,MN,8/1/2004,11/28/2024
100000004434,MN,6/1/1999,11/28/2024
100000004498,MN,4/1/2010,11/28/2024
100000004602,MN,4/1/1999,11/28/2024
100000004611,MN,4/1/1999,11/28/2024
100000004657,MN,4/1/1999,11/28/2024
100000005068,MN,5/1/1999,11/28/2024
100000005077,MN,3/1/2020,11/28/2024
100000005273,MN,3/1/2010,11/28/2024
100000005282,MN,6/1/1999,11/28/2024
100000006263,MN,1/1/2024,11/28/2024
100000006281,MN,4/1/2009,11/28/2024
100000006888,MN,5/1/2020,11/28/2024
100000007253,MN,5/1/2021,11/28/2024
100000007262,MN,12/1/2022,11/28/2024
100000007538,MN,5/1/1999,11/28/2024
100000007547,MN,6/1/1999,11/28/2024
100000008626,MN,6/1/2004,11/28/2024
100000008644,MN,5/1/1999,11/28/2024
100000008859,MN,5/1/1999,11/28/2024
100000009484,MN,1/1/2024,11/28/2024
100000009545,MN,2/1/2021,11/28/2024
100000009563,MN,5/1/1999,11/28/2024
100000009572,MN,5/1/2001,11/28/2024
100000009778,MN,5/1/1999,11/28/2024
100000010908,MN,1/1/2020,11/28/2024
100000010935,MN,2/1/2015,11/28/2024
100000011122,MN,8/1/2014,11/28/2024
100000011248,MN,5/1/1999,11/28/2024
100000011257,MN,4/1/2019,11/28/2024
100000011426,MN,5/1/1999,11/28/2024
100000011453,MN,6/1/2009,11/28/2024
100000012032,MN,5/1/2014,11/28/2024
100000012862,MN,4/1/2008,11/28/2024
100000012906,MN,4/1/2008,11/28/2024
100000012915,MN,12/1/2023,11/28/2024
100000012924,MN,11/1/2002,11/28/2024
100000012942,MN,9/1/2020,11/28/2024
100000013148,MN,8/1/2024,11/28/2024
100000013246,MN,5/1/1999,11/28/2024
100000013255,MN,5/1/1999,11/28/2024
100000013433,MN,5/1/1999,11/28/2024
100000013683,MN,2/1/2020,11/28/2024
100000013905,MN,5/1/1999,11/28/2024
100000014708,MN,5/1/1999,11/28/2024
100000015137,MN,7/1/2024,11/28/2024
100000015583,MN,6/1/2024,11/28/2024
100000015663,MN,6/1/1999,11/28/2024
100000015681,MN,6/1/1999,11/28/2024
100000015716,MN,6/1/1999,11/28/2024
100000015743,MN,5/1/2014,11/28/2024
100000015841,MN,7/1/2024,11/28/2024
100000016172,MN,6/1/1999,11/28/2024
100000016261,MN,9/1/2014,11/28/2024
100000016449,MN,6/1/2024,11/28/2024
100000016751,MN,5/1/2009,11/28/2024
100000016788,MN,6/1/2024,11/28/2024
100000016984,MN,3/1/2019,11/28/2024
100000017028,MN,7/1/2019,11/28/2024
100000017037,MN,5/1/2024,11/28/2024
100000018759,MN,5/1/2019,11/28/2024
100000018802,MN,6/1/1999,11/28/2024
100000018811,MN,5/1/2019,11/28/2024
100000018839,MN,7/1/2009,11/28/2024
100000018848,MN,5/1/2014,11/28/2024
100000019017,MN,6/1/2014,11/28/2024
100000019026,MN,7/1/2009,11/28/2024
100000019062,MN,6/1/2014,11/28/2024
100000019099,MN,6/1/2014,11/28/2024
100000019179,MN,6/1/2014,11/28/2024
100000019231,MN,6/1/2014,11/28/2024
100000019419,MN,12/1/2019,11/28/2024
100000019507,MN,11/1/2000,11/28/2024
100000019605,MN,9/1/2020,11/28/2024
100000019623,MN,8/1/2022,11/28/2024
100000019721,MN,10/1/2020,11/28/2024
100000019767,MN,4/1/2024,11/28/2024
100000019776,MN,6/1/1999,11/28/2024
100000019785,MN,6/1/2024,11/28/2024
100000019794,MN,6/1/2024,11/28/2024
100000019801,MN,6/1/1999,11/28/2024
100000019838,MN,1/1/2022,11/28/2024
100000019856,MN,6/1/1999,11/28/2024
100000019865,MN,6/1/2009,11/28/2024
100000019892,MN,6/1/1999,11/28/2024
100000019954,MN,4/1/2014,11/28/2024
100000019972,MN,6/1/1999,11/28/2024
100000020014,MN,6/1/1999,11/28/2024
100000020185,MN,6/1/1999,11/28/2024
100000020256,MN,6/1/1999,11/28/2024
100000020265,MN,6/1/1999,11/28/2024
100000020363,MN,6/1/1999,11/28/2024
100000020586,MN,12/1/2005,11/28/2024
100000020979,MN,6/1/2002,11/28/2024
100000021022,MN,5/1/2023,11/28/2024
100000021157,MN,4/1/2024,11/28/2024
100000021433,MN,6/1/2014,11/28/2024
100000021503,MN,12/1/2020,11/28/2024
100000021567,MN,8/1/2006,11/28/2024
100000021647,MN,6/1/2019,11/28/2024
100000021674,MN,7/1/2024,11/28/2024
100000021745,MN,7/1/2022,11/28/2024
100000021905,MN,4/1/2024,11/28/2024
100000021978,MN,7/1/2004,11/28/2024
100000021996,MN,10/1/2020,11/28/2024
100000022227,MN,5/1/2009,11/28/2024
100000022423,MN,5/1/2009,11/28/2024
100000022691,MN,7/1/2006,11/28/2024
100000022959,MN,6/1/2019,11/28/2024
100000023271,MN,5/1/2019,11/28/2024
100000023315,MN,5/1/2024,11/28/2024
100000023413,MN,7/1/2024,11/28/2024
100000023574,MN,5/1/2019,11/28/2024
100000024859,MN,3/1/2024,11/28/2024
100000025126,MN,6/1/2004,11/28/2024
100000025439,MN,12/1/2022,11/28/2024
100000025867,MN,7/1/2010,11/28/2024
100000026027,MN,7/1/2020,11/28/2024
100000026036,MN,7/1/2020,11/28/2024
100000026063,MN,6/1/1999,11/28/2024
100000026072,MN,6/1/1999,11/28/2024
100000026116,MN,7/1/2020,11/28/2024
100000026152,MN,6/1/1999,11/28/2024
100000026189,MN,7/1/2020,11/28/2024
100000026321,MN,7/1/2020,11/28/2024
100000027623,MN,5/1/2024,11/28/2024
100000028427,MN,6/1/2014,11/28/2024
100000029122,MN,2/1/2023,11/28/2024
100000029514,MN,4/1/2023,11/28/2024
100000029578,MN,3/1/2022,11/28/2024
100000029658,MN,11/1/2001,11/28/2024
100000029729,MN,6/1/1999,11/28/2024
100000029854,MN,6/1/2009,11/28/2024
100000029934,MN,7/1/2023,11/28/2024
100000029989,MN,11/1/2021,11/28/2024
100000030156,MN,3/1/2017,11/28/2024
100000030174,MN,4/1/2019,11/28/2024
100000030209,MN,6/1/1999,11/28/2024
100000030441,MN,11/1/2001,11/28/2024
100000030879,MN,3/1/2023,11/28/2024
100000030968,MN,7/1/2024,11/28/2024
100000031039,MN,3/1/2023,11/28/2024
100000031244,MN,1/1/2002,11/28/2024
100000031351,MN,5/1/2009,11/28/2024
100000031538,MN,3/1/2022,11/28/2024
100000031636,MN,6/1/2009,11/28/2024
100000031814,MN,11/1/2024,11/28/2024
100000031912,MN,7/1/2020,11/28/2024
100000032145,MN,4/1/2018,11/28/2024
100000032216,MN,1/1/2024,11/28/2024
100000032403,MN,5/1/2006,11/28/2024
100000032662,MN,8/1/2024,11/28/2024
100000032877,MN,4/1/2010,11/28/2024
100000032902,MN,4/1/2024,11/28/2024
100000033055,MN,6/1/1999,11/28/2024
100000033091,MN,2/1/2011,11/28/2024
100000033224,MN,6/1/1999,11/28/2024
100000033251,MN,5/1/2009,11/28/2024
100000033368,MN,7/1/2009,11/28/2024
100000033796,MN,5/1/2009,11/28/2024
100000033812,MN,6/1/2014,11/28/2024
100000034009,MN,4/1/2020,11/28/2024
100000035491,MN,4/1/2010,11/28/2024
100000035561,MN,9/1/2013,11/28/2024
100000035623,MN,6/1/2019,11/28/2024
100000035721,MN,2/1/2021,11/28/2024
100000035785,MN,5/1/2001,11/28/2024
100000035909,MN,6/1/1999,11/28/2024
100000036882,MN,2/1/2022,11/28/2024
100000037042,MN,1/1/2020,11/28/2024
100000037159,MN,7/1/2024,11/28/2024
100000037248,MN,4/1/2024,11/28/2024
100000037685,MN,7/1/2024,11/28/2024
100000038014,MN,9/1/2023,11/28/2024
100000038032,MN,11/1/2000,11/29/2024
100000039111,MN,5/1/2024,11/28/2024
100000039424,MN,3/1/2023,11/28/2024
100000041162,MN,2/1/2024,11/28/2024
100000042214,MN,6/1/1999,11/28/2024
100000042704,MN,10/1/2022,11/28/2024
100000042722,MN,6/1/2014,11/28/2024
100000042731,MN,7/1/2024,11/28/2024
100000043115,MN,6/1/1999,11/28/2024
100000043204,MN,11/1/2023,11/28/2024
100000044294,MN,6/1/1999,11/28/2024
100000044329,MN,6/1/1999,11/28/2024
100000045284,MN,6/1/1999,11/28/2024
100000045435,MN,6/1/1999,11/28/2024
100000045863,MN,6/1/1999,11/28/2024
100000046194,MN,6/1/2009,11/28/2024
100000047077,MN,6/1/2022,11/28/2024
100000047166,MN,11/1/2024,11/28/2024
100000047193,MN,8/1/2024,11/28/2024
100000048174,MN,6/1/2004,11/28/2024
100000051481,MN,11/1/2001,11/28/2024
100000051668,MN,6/1/2009,11/28/2024
100000051766,MN,6/1/1999,11/28/2024
100000052854,MN,6/1/1999,11/28/2024
100000052925,MN,6/1/2019,11/28/2024
100000052943,MN,6/1/2014,11/28/2024
100000054834,MN,6/1/2004,11/28/2024
100000055281,MN,6/1/2004,11/28/2024
100000055398,MN,6/1/2004,11/28/2024
100000057127,MN,6/1/1999,11/28/2024
100000057519,MN,10/1/2020,11/28/2024
100000057886,MN,10/1/2020,11/28/2024
100000058028,MN,1/1/2022,11/28/2024
100000058046,MN,6/1/2024,11/28/2024
100000058769,MN,5/1/2021,11/28/2024
100000058876,MN,8/1/2023,11/28/2024
100000059081,MN,6/1/2014,11/28/2024
100000059143,MN,6/1/1999,11/28/2024
100000059161,MN,4/1/2010,11/28/2024
100000060202,MN,6/1/2004,11/28/2024
100000060346,MN,6/1/1999,11/28/2024
100000060827,MN,6/1/1999,11/28/2024
100000060925,MN,4/1/2019,11/28/2024
100000060989,MN,6/1/2004,11/28/2024
100000061522,MN,5/1/2019,11/28/2024
100000061693,MN,5/1/2019,11/28/2024
100000061791,MN,5/1/2019,11/28/2024
100000062273,MN,6/1/1999,11/28/2024
100000062335,MN,4/1/2022,11/28/2024
100000062344,MN,10/1/2024,11/28/2024
100000062362,MN,4/1/2019,11/28/2024
100000062433,MN,6/1/2004,11/28/2024
100000062834,MN,6/1/2004,11/28/2024
100000063959,MN,6/1/1999,11/28/2024
100000064226,MN,5/1/2009,11/28/2024
100000064574,MN,6/1/2004,11/28/2024
100000064878,MN,6/1/2004,11/28/2024
100000064985,MN,6/1/2009,11/28/2024
100000065145,MN,5/1/2001,11/28/2024
100000065617,MN,11/1/2005,11/28/2024
100000066171,MN,4/1/2020,11/28/2024
100000066206,MN,6/1/2004,11/28/2024
100000066233,MN,6/1/2004,11/28/2024
100000066251,MN,5/1/2004,11/28/2024
100000066304,MN,6/1/1999,11/28/2024
100000066466,MN,4/1/2014,11/28/2024
100000066661,MN,6/1/2009,11/28/2024
100000067839,MN,6/1/2024,11/28/2024
100000068044,MN,4/1/2010,11/28/2024
100000068053,MN,4/1/2014,11/28/2024
100000068375,MN,6/1/2004,11/28/2024
100000068384,MN,5/1/2019,11/28/2024
100000068605,MN,4/1/2021,11/28/2024
100000068614,MN,6/1/2004,11/28/2024
100000068909,MN,6/1/2009,11/28/2024
100000068963,MN,6/1/2004,11/28/2024
100000069025,MN,6/1/1999,11/28/2024
100000069052,MN,6/1/2004,11/28/2024
100000069098,MN,4/1/2014,11/28/2024
100000069221,MN,6/1/1999,11/28/2024
100000069588,MN,4/1/2023,11/28/2024
100000069604,MN,6/1/1999,11/28/2024
100000069766,MN,6/1/1999,11/28/2024
100000070219,MN,5/1/2014,11/28/2024
100000070237,MN,6/1/1999,11/28/2024
100000070353,MN,6/1/2014,11/28/2024
100000070451,MN,5/1/2019,11/28/2024
100000070594,MN,7/1/2024,11/28/2024
100000070923,MN,6/1/1999,11/28/2024
100000071352,MN,6/1/2009,11/28/2024
100000071593,MN,6/1/2009,11/28/2024
100000071762,MN,6/1/2019,11/28/2024
100000071897,MN,6/1/1999,11/28/2024
100000071986,MN,6/1/1999,11/28/2024
100000073163,MN,6/1/1999,11/28/2024
100000073458,MN,6/1/1999,11/28/2024
100000073519,MN,6/1/1999,11/28/2024
100000074046,MN,6/1/2009,11/28/2024
100000074536,MN,6/1/2022,11/28/2024
100000076455,MN,6/1/2024,11/28/2024
100000076525,MN,7/1/2023,11/28/2024
100000076669,MN,8/1/2023,11/28/2024
100000077597,MN,5/1/2019,11/28/2024
100000078186,MN,6/1/2004,11/28/2024
100000078211,MN,6/1/2004,11/28/2024
100000079176,MN,4/1/2019,11/28/2024
100000079522,MN,7/1/2022,11/28/2024
100000079835,MN,6/1/2019,11/28/2024
100000079979,MN,8/1/2024,11/28/2024
100000080119,MN,6/1/2009,11/28/2024
100000080299,MN,7/1/2020,11/28/2024
100000080547,MN,7/1/2019,11/28/2024
100000080663,MN,7/1/2019,11/28/2024
100000080878,MN,7/1/2020,11/28/2024
100000081074,MN,4/1/2021,11/28/2024
100000081298,MN,7/1/2019,11/28/2024
100000081706,MN,8/1/2005,11/28/2024
100000082037,MN,3/1/2005,11/28/2024
100000082162,MN,6/1/2024,11/28/2024
100000082803,MN,6/1/1999,11/28/2024
100000083535,MN,7/1/2024,11/28/2024
100000083599,MN,3/1/2023,11/28/2024
100000084204,MN,4/1/2019,11/28/2024
100000084268,MN,4/1/2014,11/28/2024
100000084428,MN,4/1/2021,11/28/2024
100000084589,MN,10/1/2020,11/28/2024
100000085757,MN,4/1/2006,11/28/2024
100000086168,MN,4/1/2014,11/28/2024
100000086293,MN,6/1/2023,11/28/2024
100000086774,MN,8/1/2022,11/28/2024
100000088219,MN,6/1/1999,11/28/2024
100000088273,MN,5/1/2020,11/28/2024
100000088521,MN,6/1/2004,11/28/2024
100000088647,MN,5/1/2020,11/28/2024
100000088932,MN,9/1/2020,11/28/2024
100000091517,MN,6/1/2024,11/28/2024
100000091535,MN,2/1/2020,11/28/2024
100000092115,MN,6/1/2020,11/28/2024
100000092179,MN,4/1/2021,11/28/2024
100000093329,MN,8/1/1999,11/28/2024
100000093711,MN,12/1/2020,11/28/2024
100000093775,MN,5/1/2001,11/28/2024
100000093917,MN,6/1/1999,11/28/2024
100000094006,MN,10/1/2024,11/28/2024
100000095988,MN,9/1/2004,11/28/2024
100000096594,MN,6/1/1999,11/28/2024
100000096969,MN,6/1/1999,11/28/2024
100000097021,MN,7/1/2020,11/28/2024
100000097058,MN,4/1/2021,11/28/2024
100000097414,MN,6/1/2009,11/28/2024
100000098431,MN,1/1/2020,11/28/2024
100000100552,MN,4/1/2024,11/28/2024
100000101427,MN,7/1/2024,11/28/2024
100000101926,MN,7/1/2024,11/28/2024
100000102088,MN,6/1/1999,11/28/2024
100000102676,MN,6/1/2014,11/28/2024
100000102792,MN,5/1/2024,11/28/2024
100000102989,MN,6/1/1999,11/28/2024
100000103185,MN,3/1/2024,11/28/2024
100000103247,MN,5/1/2019,11/28/2024
100000103283,MN,5/1/2024,11/28/2024
100000104166,MN,9/1/2023,11/28/2024
100000104503,MN,6/1/2009,11/28/2024
100000104549,MN,5/1/2020,11/28/2024
100000105129,MN,7/1/2024,11/28/2024
100000105799,MN,9/1/2022,11/28/2024
100000107154,MN,6/1/2024,11/28/2024
100000107706,MN,5/1/2023,11/28/2024
100000108199,MN,4/1/2018,11/28/2024
100000109134,MN,2/1/2021,11/28/2024
100000109447,MN,6/1/2004,11/28/2024
100000109508,MN,6/1/2021,11/28/2024
100000110426,MN,5/1/2020,11/28/2024
100000111416,MN,12/1/2005,11/28/2024
100000112941,MN,4/1/2010,11/28/2024
100000113094,MN,4/1/2006,11/28/2024
100000113361,MN,10/1/2021,11/28/2024
100000113726,MN,8/1/2016,11/28/2024
100000113815,MN,10/1/2017,11/28/2024
100000113913,MN,2/1/2021,11/28/2024
100000113922,MN,6/1/1999,11/28/2024
100000114468,MN,8/1/2005,11/28/2024
100000114565,MN,3/1/2021,11/28/2024
100000114869,MN,11/1/2017,11/28/2024
100000114921,MN,4/1/2024,11/28/2024
100000115458,MN,9/1/2021,11/28/2024
100000115467,MN,5/1/2024,11/28/2024
100000115494,MN,5/1/2021,11/28/2024
100000116448,MN,6/1/1999,11/28/2024
100000116849,MN,6/1/2009,11/28/2024
100000117143,MN,6/1/2004,11/28/2024
100000118188,MN,5/1/2009,11/28/2024
100000118605,MN,10/1/2024,11/28/2024
100000119757,MN,6/1/2014,11/28/2024
100000120077,MN,10/1/2020,11/28/2024
100000120175,MN,6/1/2004,11/28/2024
100000120335,MN,9/1/2018,11/28/2024
